X,Y,Thickness
239414.55,591881.53,115.84
239914.55,591881.53,113.06
240414.55,591881.53,111.46
240914.55,591881.53,105.84
241414.55,591881.53,106.03
241914.55,591881.53,105.59
242414.55,591881.53,102.98
242914.55,591881.53,101.71
243414.55,591881.53,98.33
243914.55,591881.53,97.68
244414.55,591881.53,91.72
244914.55,591881.53,91.84
245414.55,591881.53,86.19
245914.55,591881.53,77.32
246414.55,591881.53,67.48
246914.55,591881.53,73.98
247414.55,591881.53,80.92
247914.55,591881.53,82.69
248414.55,591881.53,87.21
248914.55,591881.53,78.81
249414.55,591881.53,88.12
249914.55,591881.53,87.59
250414.55,591881.53,90.44
250914.55,591881.53,82.94
251414.55,591881.53,78.87
251914.55,591881.53,80.38
252414.55,591881.53,80.36
252914.55,591881.53,80.46
253414.55,591881.53,74.91
253914.55,591881.53,73.37
254414.55,591881.53,71.98
254914.55,591881.53,67.39
255414.55,591881.53,72.48
255914.55,591881.53,69.53
256414.55,591881.53,70.96
256914.55,591881.53,70.55
257414.55,591881.53,74.06
257914.55,591881.53,76.43
258414.55,591881.53,76.39
258914.55,591881.53,76.67
259414.55,591881.53,77.37
259914.55,591881.53,77.81
260414.55,591881.53,73.9
260914.55,591881.53,69.67
261414.55,591881.53,65.99
261914.55,591881.53,66.49
262414.55,591881.53,59.7
262914.55,591881.53,55.72
263414.55,591881.53,50.42
263914.55,591881.53,49.62
264414.55,591881.53,51.8
264914.55,591881.53,47.49
265414.55,591881.53,51.64
265914.55,591881.53,53.76
266414.55,591881.53,61.98
266914.55,591881.53,53.74
267414.55,591881.53,50.12
221414.55,592381.53,132.22
221914.55,592381.53,131.03
222414.55,592381.53,133.14
222914.55,592381.53,134.98
223414.55,592381.53,136.71
223914.55,592381.53,136.91
224414.55,592381.53,145.45
224914.55,592381.53,165.81
225414.55,592381.53,186.01
225914.55,592381.53,196.95
226414.55,592381.53,191.94
226914.55,592381.53,194.97
227414.55,592381.53,213.93
227914.55,592381.53,202.01
228414.55,592381.53,184.09
228914.55,592381.53,174.15
229414.55,592381.53,172.22
229914.55,592381.53,171.88
230414.55,592381.53,170.32
230914.55,592381.53,166.03
231414.55,592381.53,168.11
231914.55,592381.53,157.65
232414.55,592381.53,149.06
232914.55,592381.53,133.65
233414.55,592381.53,108.68
233914.55,592381.53,128.04
234414.55,592381.53,111.04
234914.55,592381.53,124.74
235414.55,592381.53,138.45
235914.55,592381.53,140.6
236414.55,592381.53,141.56
236914.55,592381.53,136.91
237414.55,592381.53,125.93
237914.55,592381.53,125.83
238414.55,592381.53,127.42
238914.55,592381.53,117.37
239414.55,592381.53,108.55
239914.55,592381.53,107.84
240414.55,592381.53,108.12
240914.55,592381.53,103.01
241414.55,592381.53,100.92
241914.55,592381.53,100.85
242414.55,592381.53,99.32
242914.55,592381.53,99.8
243414.55,592381.53,98.03
243914.55,592381.53,95.69
244414.55,592381.53,93.44
244914.55,592381.53,92.95
245414.55,592381.53,84.89
245914.55,592381.53,76.02
246414.55,592381.53,72.06
246914.55,592381.53,75.81
247414.55,592381.53,80.25
247914.55,592381.53,79.25
248414.55,592381.53,82.24
248914.55,592381.53,80.84
249414.55,592381.53,87.65
249914.55,592381.53,86.47
250414.55,592381.53,93.66
250914.55,592381.53,85.06
251414.55,592381.53,82.31
251914.55,592381.53,82.07
252414.55,592381.53,81.26
252914.55,592381.53,79.94
253414.55,592381.53,74.31
253914.55,592381.53,72.72
254414.55,592381.53,70.62
254914.55,592381.53,68.06
255414.55,592381.53,74.28
255914.55,592381.53,73.32
256414.55,592381.53,71
256914.55,592381.53,71.05
257414.55,592381.53,77.54
257914.55,592381.53,77.95
258414.55,592381.53,77.05
258914.55,592381.53,79.18
259414.55,592381.53,80.26
259914.55,592381.53,76.71
260414.55,592381.53,72.92
260914.55,592381.53,67.51
261414.55,592381.53,65.62
261914.55,592381.53,63.72
262414.55,592381.53,59.13
262914.55,592381.53,53.59
263414.55,592381.53,53.71
263914.55,592381.53,59.78
264414.55,592381.53,62.46
264914.55,592381.53,65.92
265414.55,592381.53,73.05
265914.55,592381.53,75.59
266414.55,592381.53,56.06
266914.55,592381.53,44.43
221414.55,592881.53,144.13
221914.55,592881.53,135.66
222414.55,592881.53,138.41
222914.55,592881.53,139.84
223414.55,592881.53,140.83
223914.55,592881.53,141.42
224414.55,592881.53,150.11
224914.55,592881.53,171.78
225414.55,592881.53,200.43
225914.55,592881.53,215.96
226414.55,592881.53,207.67
226914.55,592881.53,193.91
227414.55,592881.53,182.07
227914.55,592881.53,183.55
228414.55,592881.53,182.28
228914.55,592881.53,174.73
229414.55,592881.53,170.53
229914.55,592881.53,172.07
230414.55,592881.53,172
230914.55,592881.53,171
231414.55,592881.53,175.85
231914.55,592881.53,168.44
232414.55,592881.53,163.46
232914.55,592881.53,140.94
233414.55,592881.53,132.63
233914.55,592881.53,129.53
234414.55,592881.53,111.94
234914.55,592881.53,130.53
235414.55,592881.53,133.89
235914.55,592881.53,141.25
236414.55,592881.53,144.07
236914.55,592881.53,142.33
237414.55,592881.53,137.08
237914.55,592881.53,131.74
238414.55,592881.53,120.05
238914.55,592881.53,109.6
239414.55,592881.53,104.58
239914.55,592881.53,103.73
240414.55,592881.53,103.47
240914.55,592881.53,99.51
241414.55,592881.53,95.58
241914.55,592881.53,97.39
242414.55,592881.53,97.91
242914.55,592881.53,98.38
243414.55,592881.53,96.11
243914.55,592881.53,93.2
244414.55,592881.53,90.87
244914.55,592881.53,89.57
245414.55,592881.53,86.25
245914.55,592881.53,77.89
246414.55,592881.53,75.49
246914.55,592881.53,77.16
247414.55,592881.53,77.9
247914.55,592881.53,78.76
248414.55,592881.53,76.33
248914.55,592881.53,81.91
249414.55,592881.53,88.33
249914.55,592881.53,87.8
250414.55,592881.53,90.9
250914.55,592881.53,87.8
251414.55,592881.53,89.89
251914.55,592881.53,82.06
252414.55,592881.53,82.34
252914.55,592881.53,75.72
253414.55,592881.53,70.12
253914.55,592881.53,68.13
254414.55,592881.53,67
254914.55,592881.53,70.83
255414.55,592881.53,70.97
255914.55,592881.53,72.83
256414.55,592881.53,74.38
256914.55,592881.53,74.75
257414.55,592881.53,77.96
257914.55,592881.53,77.65
258414.55,592881.53,72.75
258914.55,592881.53,73.68
259414.55,592881.53,76.43
259914.55,592881.53,73.49
260414.55,592881.53,71.46
260914.55,592881.53,71.75
261414.55,592881.53,64.77
261914.55,592881.53,65.12
262414.55,592881.53,60.07
262914.55,592881.53,54.88
263414.55,592881.53,56.06
263914.55,592881.53,57.51
264414.55,592881.53,61.85
264914.55,592881.53,52.96
265414.55,592881.53,52.61
265914.55,592881.53,52.89
266414.55,592881.53,46.11
266914.55,592881.53,44.59
221414.55,593381.53,164.03
221914.55,593381.53,157.97
222414.55,593381.53,148.47
222914.55,593381.53,148.4
223414.55,593381.53,148.23
223914.55,593381.53,146.7
224414.55,593381.53,156.14
224914.55,593381.53,180.4
225414.55,593381.53,214.53
225914.55,593381.53,235.59
226414.55,593381.53,210.48
226914.55,593381.53,184.41
227414.55,593381.53,176.88
227914.55,593381.53,177.66
228414.55,593381.53,175.33
228914.55,593381.53,171.87
229414.55,593381.53,173.24
229914.55,593381.53,176.16
230414.55,593381.53,177.97
230914.55,593381.53,175.06
231414.55,593381.53,174.79
231914.55,593381.53,174.49
232414.55,593381.53,171.44
232914.55,593381.53,137.24
233414.55,593381.53,137.06
233914.55,593381.53,125.96
234414.55,593381.53,130.48
234914.55,593381.53,141.37
235414.55,593381.53,133.38
235914.55,593381.53,140.42
236414.55,593381.53,133.39
236914.55,593381.53,132.79
237414.55,593381.53,138.58
237914.55,593381.53,126.5
238414.55,593381.53,114.44
238914.55,593381.53,107.47
239414.55,593381.53,103.39
239914.55,593381.53,102.6
240414.55,593381.53,101.43
240914.55,593381.53,98.39
241414.55,593381.53,95.17
241914.55,593381.53,98.56
242414.55,593381.53,99.7
242914.55,593381.53,100.3
243414.55,593381.53,95.83
243914.55,593381.53,95.39
244414.55,593381.53,94.47
244914.55,593381.53,90.95
245414.55,593381.53,92.01
245914.55,593381.53,78.25
246414.55,593381.53,72.85
246914.55,593381.53,71.59
247414.55,593381.53,74.35
247914.55,593381.53,70.41
248414.55,593381.53,71.8
248914.55,593381.53,72.8
249414.55,593381.53,91.79
249914.55,593381.53,95.15
250414.55,593381.53,84.53
250914.55,593381.53,89.62
251414.55,593381.53,92.14
251914.55,593381.53,91.76
252414.55,593381.53,84.33
252914.55,593381.53,78.84
253414.55,593381.53,74.77
253914.55,593381.53,71.09
254414.55,593381.53,71.14
254914.55,593381.53,72.1
255414.55,593381.53,70.92
255914.55,593381.53,73.01
256414.55,593381.53,74.13
256914.55,593381.53,74.48
257414.55,593381.53,76.62
257914.55,593381.53,75.17
258414.55,593381.53,72.09
258914.55,593381.53,67.81
259414.55,593381.53,73.93
259914.55,593381.53,72.55
260414.55,593381.53,70.28
260914.55,593381.53,68.99
261414.55,593381.53,66.08
261914.55,593381.53,61.6
262414.55,593381.53,58.28
262914.55,593381.53,57.16
263414.55,593381.53,57.19
263914.55,593381.53,56.65
264414.55,593381.53,54.79
264914.55,593381.53,49.58
265414.55,593381.53,53.66
265914.55,593381.53,48.57
266414.55,593381.53,45.75
266914.55,593381.53,43.36
221414.55,593881.53,180.89
221914.55,593881.53,186.02
222414.55,593881.53,190.53
222914.55,593881.53,189.52
223414.55,593881.53,178.11
223914.55,593881.53,157.15
224414.55,593881.53,160.6
224914.55,593881.53,189.72
225414.55,593881.53,228.05
225914.55,593881.53,209.1
226414.55,593881.53,177.54
226914.55,593881.53,176.6
227414.55,593881.53,176.74
227914.55,593881.53,170.6
228414.55,593881.53,164.2
228914.55,593881.53,169.24
229414.55,593881.53,176.17
229914.55,593881.53,179.32
230414.55,593881.53,184.87
230914.55,593881.53,186.58
231414.55,593881.53,172.47
231914.55,593881.53,167.84
232414.55,593881.53,154.95
232914.55,593881.53,137.29
233414.55,593881.53,137.91
233914.55,593881.53,131.59
234414.55,593881.53,131.19
234914.55,593881.53,134.78
235414.55,593881.53,119.18
235914.55,593881.53,118.59
236414.55,593881.53,118.85
236914.55,593881.53,119.45
237414.55,593881.53,134.59
237914.55,593881.53,124.88
238414.55,593881.53,114.78
238914.55,593881.53,104.51
239414.55,593881.53,101.19
239914.55,593881.53,101.4
240414.55,593881.53,101.67
240914.55,593881.53,99.97
241414.55,593881.53,98.6
241914.55,593881.53,102.05
242414.55,593881.53,103.42
242914.55,593881.53,95.84
243414.55,593881.53,99.36
243914.55,593881.53,100.12
244414.55,593881.53,94.99
244914.55,593881.53,97.01
245414.55,593881.53,95.45
245914.55,593881.53,80.94
246414.55,593881.53,74.39
246914.55,593881.53,73.22
247414.55,593881.53,69.09
247914.55,593881.53,67.99
248414.55,593881.53,68.71
248914.55,593881.53,78.21
249414.55,593881.53,92.82
249914.55,593881.53,96.32
250414.55,593881.53,89.41
250914.55,593881.53,90.94
251414.55,593881.53,90.35
251914.55,593881.53,87.23
252414.55,593881.53,83.26
252914.55,593881.53,75.63
253414.55,593881.53,74.54
253914.55,593881.53,64.03
254414.55,593881.53,72.5
254914.55,593881.53,68.47
255414.55,593881.53,72.06
255914.55,593881.53,71.71
256414.55,593881.53,72.57
256914.55,593881.53,71.17
257414.55,593881.53,71.59
257914.55,593881.53,73.32
258414.55,593881.53,72.28
258914.55,593881.53,68.15
259414.55,593881.53,72.9
259914.55,593881.53,72.4
260414.55,593881.53,70.38
260914.55,593881.53,68.52
261414.55,593881.53,65.14
261914.55,593881.53,59.37
262414.55,593881.53,57.7
262914.55,593881.53,57.42
263414.55,593881.53,57.11
263914.55,593881.53,54.03
264414.55,593881.53,52.81
264914.55,593881.53,50.91
265414.55,593881.53,50.79
265914.55,593881.53,47.6
266414.55,593881.53,45.84
266914.55,593881.53,44.93
221414.55,594381.53,180.29
221914.55,594381.53,185.05
222414.55,594381.53,190.46
222914.55,594381.53,195.96
223414.55,594381.53,205.67
223914.55,594381.53,204.93
224414.55,594381.53,194.38
224914.55,594381.53,204.03
225414.55,594381.53,183.02
225914.55,594381.53,170.74
226414.55,594381.53,166.49
226914.55,594381.53,168.94
227414.55,594381.53,164.56
227914.55,594381.53,156.49
228414.55,594381.53,158.09
228914.55,594381.53,166.9
229414.55,594381.53,170.19
229914.55,594381.53,178.73
230414.55,594381.53,184.39
230914.55,594381.53,152.06
231414.55,594381.53,156.71
231914.55,594381.53,172.17
232414.55,594381.53,147.16
232914.55,594381.53,155.11
233414.55,594381.53,139.44
233914.55,594381.53,125.23
234414.55,594381.53,130.03
234914.55,594381.53,119.86
235414.55,594381.53,109.19
235914.55,594381.53,112.93
236414.55,594381.53,126.17
236914.55,594381.53,141.15
237414.55,594381.53,133.13
237914.55,594381.53,125.34
238414.55,594381.53,110.87
238914.55,594381.53,109.23
239414.55,594381.53,103.87
239914.55,594381.53,102.55
240414.55,594381.53,102.47
240914.55,594381.53,102.23
241414.55,594381.53,103.36
241914.55,594381.53,106.85
242414.55,594381.53,105.72
242914.55,594381.53,98.6
243414.55,594381.53,97.67
243914.55,594381.53,98.15
244414.55,594381.53,97.58
244914.55,594381.53,96.73
245414.55,594381.53,93.25
245914.55,594381.53,85.03
246414.55,594381.53,76.61
246914.55,594381.53,72.27
247414.55,594381.53,75.06
247914.55,594381.53,76.44
248414.55,594381.53,76.47
248914.55,594381.53,81.84
249414.55,594381.53,92.32
249914.55,594381.53,96.08
250414.55,594381.53,93.54
250914.55,594381.53,93.79
251414.55,594381.53,90.3
251914.55,594381.53,80.62
252414.55,594381.53,82.16
252914.55,594381.53,83.08
253414.55,594381.53,71.52
253914.55,594381.53,68.61
254414.55,594381.53,68.02
254914.55,594381.53,70.58
255414.55,594381.53,70.37
255914.55,594381.53,69.04
256414.55,594381.53,67.84
256914.55,594381.53,66.28
257414.55,594381.53,68.64
257914.55,594381.53,71.99
258414.55,594381.53,69.8
258914.55,594381.53,61.46
259414.55,594381.53,72.14
259914.55,594381.53,73.82
260414.55,594381.53,72.13
260914.55,594381.53,69.69
261414.55,594381.53,66.84
261914.55,594381.53,62.48
262414.55,594381.53,59.78
262914.55,594381.53,58.24
263414.55,594381.53,55.91
263914.55,594381.53,55.44
264414.55,594381.53,52.33
264914.55,594381.53,52.23
265414.55,594381.53,49.69
265914.55,594381.53,48.9
266414.55,594381.53,48.11
266914.55,594381.53,47.35
221414.55,594881.53,155.22
221914.55,594881.53,183.59
222414.55,594881.53,189.7
222914.55,594881.53,195.03
223414.55,594881.53,200.6
223914.55,594881.53,203.06
224414.55,594881.53,167.95
224914.55,594881.53,175.54
225414.55,594881.53,172.72
225914.55,594881.53,170.5
226414.55,594881.53,175.59
226914.55,594881.53,172.03
227414.55,594881.53,158.32
227914.55,594881.53,152.45
228414.55,594881.53,156.37
228914.55,594881.53,160.93
229414.55,594881.53,163.52
229914.55,594881.53,182.58
230414.55,594881.53,188.16
230914.55,594881.53,162.14
231414.55,594881.53,178.95
231914.55,594881.53,170.91
232414.55,594881.53,142.48
232914.55,594881.53,150.94
233414.55,594881.53,134.24
233914.55,594881.53,113.46
234414.55,594881.53,115.7
234914.55,594881.53,108.83
235414.55,594881.53,110.65
235914.55,594881.53,124.63
236414.55,594881.53,130.51
236914.55,594881.53,132.3
237414.55,594881.53,125.36
237914.55,594881.53,121.24
238414.55,594881.53,112.06
238914.55,594881.53,108
239414.55,594881.53,106.41
239914.55,594881.53,106.4
240414.55,594881.53,104.59
240914.55,594881.53,105.67
241414.55,594881.53,107.89
241914.55,594881.53,109.23
242414.55,594881.53,104.75
242914.55,594881.53,96.92
243414.55,594881.53,94.58
243914.55,594881.53,88.75
244414.55,594881.53,92.77
244914.55,594881.53,93.79
245414.55,594881.53,93.21
245914.55,594881.53,79.95
246414.55,594881.53,78.74
246914.55,594881.53,76.36
247414.55,594881.53,82.95
247914.55,594881.53,76.26
248414.55,594881.53,71.49
248914.55,594881.53,84.84
249414.55,594881.53,88.69
249914.55,594881.53,95.51
250414.55,594881.53,89.15
250914.55,594881.53,95.1
251414.55,594881.53,94.59
251914.55,594881.53,85.85
252414.55,594881.53,84.56
252914.55,594881.53,83.25
253414.55,594881.53,67.99
253914.55,594881.53,72.51
254414.55,594881.53,66.49
254914.55,594881.53,69.95
255414.55,594881.53,68.33
255914.55,594881.53,66.33
256414.55,594881.53,64.6
256914.55,594881.53,63.76
257414.55,594881.53,66.59
257914.55,594881.53,69.47
258414.55,594881.53,68.2
258914.55,594881.53,61.34
259414.55,594881.53,67.86
259914.55,594881.53,71.15
260414.55,594881.53,70.41
260914.55,594881.53,70.85
261414.55,594881.53,69.27
261914.55,594881.53,69.29
262414.55,594881.53,62.76
262914.55,594881.53,61.31
263414.55,594881.53,61.26
263914.55,594881.53,60.58
264414.55,594881.53,56.65
264914.55,594881.53,54.03
265414.55,594881.53,52.63
265914.55,594881.53,52.38
266414.55,594881.53,50.23
266914.55,594881.53,48.34
221414.55,595381.53,119.65
221914.55,595381.53,179.93
222414.55,595381.53,186.44
222914.55,595381.53,193.07
223414.55,595381.53,188.78
223914.55,595381.53,159.36
224414.55,595381.53,131.84
224914.55,595381.53,133.08
225414.55,595381.53,139.97
225914.55,595381.53,145.32
226414.55,595381.53,146.59
226914.55,595381.53,147.67
227414.55,595381.53,139.17
227914.55,595381.53,148.63
228414.55,595381.53,163
228914.55,595381.53,161.43
229414.55,595381.53,163.87
229914.55,595381.53,173.12
230414.55,595381.53,164.71
230914.55,595381.53,159.05
231414.55,595381.53,176.84
231914.55,595381.53,150.89
232414.55,595381.53,138.95
232914.55,595381.53,132.89
233414.55,595381.53,118.09
233914.55,595381.53,122.86
234414.55,595381.53,113.38
234914.55,595381.53,112.44
235414.55,595381.53,96.56
235914.55,595381.53,137.5
236414.55,595381.53,136.71
236914.55,595381.53,124.78
237414.55,595381.53,118.12
237914.55,595381.53,117.25
238414.55,595381.53,112.71
238914.55,595381.53,113.4
239414.55,595381.53,111.28
239914.55,595381.53,105.66
240414.55,595381.53,103.9
240914.55,595381.53,109.08
241414.55,595381.53,110.24
241914.55,595381.53,105.88
242414.55,595381.53,97.08
242914.55,595381.53,94.21
243414.55,595381.53,93.91
243914.55,595381.53,91.31
244414.55,595381.53,91.06
244914.55,595381.53,88.52
245414.55,595381.53,90.92
245914.55,595381.53,87.74
246414.55,595381.53,88.16
246914.55,595381.53,91.89
247414.55,595381.53,86.99
247914.55,595381.53,73.14
248414.55,595381.53,73.53
248914.55,595381.53,83.27
249414.55,595381.53,91
249914.55,595381.53,90.99
250414.55,595381.53,98.14
250914.55,595381.53,100.35
251414.55,595381.53,96.75
251914.55,595381.53,90.64
252414.55,595381.53,88.1
252914.55,595381.53,80.03
253414.55,595381.53,70.49
253914.55,595381.53,74.53
254414.55,595381.53,69.31
254914.55,595381.53,71.62
255414.55,595381.53,68.43
255914.55,595381.53,65.24
256414.55,595381.53,62.32
256914.55,595381.53,62.47
257414.55,595381.53,66.15
257914.55,595381.53,68.79
258414.55,595381.53,67.44
258914.55,595381.53,59.76
259414.55,595381.53,62.69
259914.55,595381.53,67.73
260414.55,595381.53,72.78
260914.55,595381.53,72.57
261414.55,595381.53,72.92
261914.55,595381.53,70.43
262414.55,595381.53,66.69
262914.55,595381.53,67.04
263414.55,595381.53,64.32
263914.55,595381.53,61.3
264414.55,595381.53,59.93
264914.55,595381.53,56.75
265414.55,595381.53,55.29
265914.55,595381.53,52.74
266414.55,595381.53,48.5
266914.55,595381.53,48.09
221414.55,595881.53,128.02
221914.55,595881.53,173.77
222414.55,595881.53,180.86
222914.55,595881.53,193.12
223414.55,595881.53,172.97
223914.55,595881.53,131.31
224414.55,595881.53,119.95
224914.55,595881.53,127.21
225414.55,595881.53,135.92
225914.55,595881.53,140.09
226414.55,595881.53,137.92
226914.55,595881.53,134.79
227414.55,595881.53,137.18
227914.55,595881.53,144.5
228414.55,595881.53,150.83
228914.55,595881.53,166.57
229414.55,595881.53,162.99
229914.55,595881.53,165.01
230414.55,595881.53,165.2
230914.55,595881.53,182.01
231414.55,595881.53,181.31
231914.55,595881.53,152.19
232414.55,595881.53,141.5
232914.55,595881.53,128.35
233414.55,595881.53,119.2
233914.55,595881.53,128.13
234414.55,595881.53,120.75
234914.55,595881.53,122.77
235414.55,595881.53,119.93
235914.55,595881.53,141.61
236414.55,595881.53,133.51
236914.55,595881.53,123.68
237414.55,595881.53,116.73
237914.55,595881.53,113.23
238414.55,595881.53,110.58
238914.55,595881.53,110.89
239414.55,595881.53,110.28
239914.55,595881.53,107.64
240414.55,595881.53,106.11
240914.55,595881.53,111.08
241414.55,595881.53,106.83
241914.55,595881.53,104.47
242414.55,595881.53,97.35
242914.55,595881.53,92.83
243414.55,595881.53,88.3
243914.55,595881.53,87.88
244414.55,595881.53,87.82
244914.55,595881.53,94.05
245414.55,595881.53,98.99
245914.55,595881.53,93.01
246414.55,595881.53,93.06
246914.55,595881.53,96.82
247414.55,595881.53,88.57
247914.55,595881.53,76.27
248414.55,595881.53,73.2
248914.55,595881.53,79.73
249414.55,595881.53,83.5
249914.55,595881.53,96.21
250414.55,595881.53,98.38
250914.55,595881.53,99.23
251414.55,595881.53,96.16
251914.55,595881.53,93.61
252414.55,595881.53,91.2
252914.55,595881.53,85.97
253414.55,595881.53,70.69
253914.55,595881.53,70.44
254414.55,595881.53,73.6
254914.55,595881.53,73.54
255414.55,595881.53,69.71
255914.55,595881.53,67.85
256414.55,595881.53,65.58
256914.55,595881.53,64.39
257414.55,595881.53,66.49
257914.55,595881.53,67.57
258414.55,595881.53,65.55
258914.55,595881.53,65.67
259414.55,595881.53,68.65
259914.55,595881.53,73.66
260414.55,595881.53,75.32
260914.55,595881.53,75.13
261414.55,595881.53,73.99
261914.55,595881.53,70.2
262414.55,595881.53,70.32
262914.55,595881.53,65.88
263414.55,595881.53,64.35
263914.55,595881.53,63.3
264414.55,595881.53,60.33
264914.55,595881.53,58.35
265414.55,595881.53,58.54
221414.55,596381.53,119.93
221914.55,596381.53,165.3
222414.55,596381.53,174.69
222914.55,596381.53,172.74
223414.55,596381.53,137.39
223914.55,596381.53,112.44
224414.55,596381.53,108.13
224914.55,596381.53,122.28
225414.55,596381.53,133.89
225914.55,596381.53,134.56
226414.55,596381.53,130.1
226914.55,596381.53,127.55
227414.55,596381.53,129.4
227914.55,596381.53,134.83
228414.55,596381.53,143.13
228914.55,596381.53,155.4
229414.55,596381.53,152.52
229914.55,596381.53,161.28
230414.55,596381.53,173.06
230914.55,596381.53,181.18
231414.55,596381.53,168.05
231914.55,596381.53,140.39
232414.55,596381.53,136.01
232914.55,596381.53,126.51
233414.55,596381.53,125.39
233914.55,596381.53,124.18
234414.55,596381.53,119.04
234914.55,596381.53,128.61
235414.55,596381.53,131.15
235914.55,596381.53,140.19
236414.55,596381.53,135.69
236914.55,596381.53,123.78
237414.55,596381.53,112.75
237914.55,596381.53,107.04
238414.55,596381.53,109.48
238914.55,596381.53,111.19
239414.55,596381.53,112.01
239914.55,596381.53,112.58
240414.55,596381.53,113.4
240914.55,596381.53,113.6
241414.55,596381.53,107.95
241914.55,596381.53,99.68
242414.55,596381.53,102.36
242914.55,596381.53,93.88
243414.55,596381.53,92.87
243914.55,596381.53,92.46
244414.55,596381.53,92.87
244914.55,596381.53,97.96
245414.55,596381.53,99.16
245914.55,596381.53,99.45
246414.55,596381.53,101.36
246914.55,596381.53,101.29
247414.55,596381.53,85.13
247914.55,596381.53,75.75
248414.55,596381.53,70.64
248914.55,596381.53,73
249414.55,596381.53,87.19
249914.55,596381.53,91.59
250414.55,596381.53,91.97
250914.55,596381.53,96.31
251414.55,596381.53,97.2
251914.55,596381.53,97.01
252414.55,596381.53,92.98
252914.55,596381.53,84.54
253414.55,596381.53,79.24
253914.55,596381.53,80.34
254414.55,596381.53,76.42
254914.55,596381.53,72.6
255414.55,596381.53,69.11
255914.55,596381.53,69.84
256414.55,596381.53,70.21
256914.55,596381.53,68.95
257414.55,596381.53,68.71
257914.55,596381.53,67.79
258414.55,596381.53,68.66
258914.55,596381.53,71.13
259414.55,596381.53,74.45
259914.55,596381.53,78.43
260414.55,596381.53,73.05
260914.55,596381.53,76.23
261414.55,596381.53,73.63
261914.55,596381.53,71.22
262414.55,596381.53,66.54
262914.55,596381.53,63.49
263414.55,596381.53,65.24
263914.55,596381.53,63.65
264414.55,596381.53,63.79
264914.55,596381.53,63.21
265414.55,596381.53,63.37
221414.55,596881.53,134.1
221914.55,596881.53,166.14
222414.55,596881.53,174.36
222914.55,596881.53,141.36
223414.55,596881.53,120.54
223914.55,596881.53,103.98
224414.55,596881.53,102.77
224914.55,596881.53,117.89
225414.55,596881.53,129.1
225914.55,596881.53,131.36
226414.55,596881.53,129.93
226914.55,596881.53,130.36
227414.55,596881.53,134.16
227914.55,596881.53,140
228414.55,596881.53,151.34
228914.55,596881.53,161.65
229414.55,596881.53,148.56
229914.55,596881.53,152.16
230414.55,596881.53,167.58
230914.55,596881.53,160.09
231414.55,596881.53,169.74
231914.55,596881.53,148.54
232414.55,596881.53,139.12
232914.55,596881.53,133.22
233414.55,596881.53,124.15
233914.55,596881.53,131.16
234414.55,596881.53,135.18
234914.55,596881.53,144.75
235414.55,596881.53,152.03
235914.55,596881.53,142.33
236414.55,596881.53,135.74
236914.55,596881.53,123.3
237414.55,596881.53,112.42
237914.55,596881.53,104.92
238414.55,596881.53,111.22
238914.55,596881.53,116.92
239414.55,596881.53,115.93
239914.55,596881.53,112.05
240414.55,596881.53,115.36
240914.55,596881.53,114.34
241414.55,596881.53,111.31
241914.55,596881.53,97.73
242414.55,596881.53,100.89
242914.55,596881.53,99.3
243414.55,596881.53,95.74
243914.55,596881.53,98.8
244414.55,596881.53,100.47
244914.55,596881.53,101.36
245414.55,596881.53,100.79
245914.55,596881.53,103.58
246414.55,596881.53,104.71
246914.55,596881.53,98.67
247414.55,596881.53,85.64
247914.55,596881.53,75
248414.55,596881.53,69.69
248914.55,596881.53,75.54
249414.55,596881.53,80.28
249914.55,596881.53,79.93
250414.55,596881.53,88.7
250914.55,596881.53,95.07
251414.55,596881.53,95.98
251914.55,596881.53,95.89
252414.55,596881.53,90.5
252914.55,596881.53,85.67
253414.55,596881.53,89.57
253914.55,596881.53,84.37
254414.55,596881.53,78.05
254914.55,596881.53,74.97
255414.55,596881.53,71.63
255914.55,596881.53,70.32
256414.55,596881.53,71.24
256914.55,596881.53,71.54
257414.55,596881.53,73.14
257914.55,596881.53,73.37
258414.55,596881.53,74.42
258914.55,596881.53,76.32
259414.55,596881.53,80.17
259914.55,596881.53,79.97
260414.55,596881.53,74.48
260914.55,596881.53,75.84
261414.55,596881.53,73.53
261914.55,596881.53,68.37
262414.55,596881.53,66.59
262914.55,596881.53,65.87
263414.55,596881.53,65.35
263914.55,596881.53,67.9
264414.55,596881.53,70.82
264914.55,596881.53,73.49
265414.55,596881.53,71.08
221414.55,597381.53,138.67
221914.55,597381.53,166.68
222414.55,597381.53,145.72
222914.55,597381.53,125.99
223414.55,597381.53,114.37
223914.55,597381.53,101.37
224414.55,597381.53,97.16
224914.55,597381.53,109.2
225414.55,597381.53,121.44
225914.55,597381.53,127.55
226414.55,597381.53,128.72
226914.55,597381.53,127.31
227414.55,597381.53,129.15
227914.55,597381.53,134.36
228414.55,597381.53,147.63
228914.55,597381.53,147.26
229414.55,597381.53,157.89
229914.55,597381.53,160.49
230414.55,597381.53,167.21
230914.55,597381.53,165.2
231414.55,597381.53,161.55
231914.55,597381.53,150.85
232414.55,597381.53,148.15
232914.55,597381.53,132.64
233414.55,597381.53,133.5
233914.55,597381.53,139.42
234414.55,597381.53,144.72
234914.55,597381.53,152.06
235414.55,597381.53,153.28
235914.55,597381.53,138.44
236414.55,597381.53,128.46
236914.55,597381.53,119.31
